Order Date,data_source,Country,CC VS APM,First Payment Method,Psp Operation Status,Psp Actionability,Fail Order Count,Order Count
2026-01-01,Pandora,Sweden,Alternative Payment Method,adyen_hpp_swish,STATUS_MISMATCH,Actionable,137,137
2026-01-01,Pandora,Sweden,Alternative Payment Method,adyen_hpp_swish,unknown,unknown,293,1320
2026-01-01,Pandora,Sweden,Alternative Payment Method,klarna,INSUFFICIENT_FUNDS,Non-actionable,1,1
2026-01-01,Pandora,Sweden,Alternative Payment Method,klarna,REDIRECT_REQUIRED,unknown,21,55028
2026-01-01,Pandora,Sweden,Alternative Payment Method,klarna,Redirection Failure,unknown,8115,11056
2026-01-01,Pandora,Sweden,Alternative Payment Method,klarna,unknown,unknown,220,201629
2026-01-01,Pandora,Sweden,Alternative Payment Method,no_payment,unknown,unknown,0,661
2026-01-01,Pandora,Sweden,Alternative Payment Method,paypal,GENERIC_REJECTION,unknown,154,262
2026-01-01,Pandora,Sweden,Alternative Payment Method,paypal,Redirection Failure,unknown,490,1074
2026-01-01,Pandora,Sweden,Alternative Payment Method,paypal,unknown,unknown,4,14496
2026-01-01,Pandora,Sweden,Credit Card,adyen,3DS_DROPPED,Non-actionable,1744,2113
2026-01-01,Pandora,Sweden,Credit Card,adyen,AUTH_FAILED,Non-actionable,1279,1887
2026-01-01,Pandora,Sweden,Credit Card,adyen,FRAUD_RISK,Non-actionable,106,150
2026-01-01,Pandora,Sweden,Credit Card,adyen,GENERIC_REJECTION,Non-actionable,61,110
2026-01-01,Pandora,Sweden,Credit Card,adyen,INSUFFICIENT_FUNDS,Non-actionable,2883,4502
2026-01-01,Pandora,Sweden,Credit Card,adyen,STATUS_MISMATCH,Actionable,81,81
2026-01-01,Pandora,Sweden,Credit Card,adyen,unknown,unknown,102,218
2026-01-01,Pandora,Sweden,Credit Card,applepay,FRAUD_RISK,Non-actionable,9,58
2026-01-01,Pandora,Sweden,Credit Card,applepay,GENERIC_REJECTION,Non-actionable,13,46
2026-01-01,Pandora,Sweden,Credit Card,applepay,INSUFFICIENT_FUNDS,Non-actionable,2277,3944
2026-01-01,Pandora,Sweden,Credit Card,applepay,STATUS_MISMATCH,Actionable,114,114
2026-01-01,Pandora,Sweden,Credit Card,applepay,unknown,unknown,21,221
2026-01-01,Pandora,Sweden,Credit Card,googlepay,3DS_DROPPED,Non-actionable,73,79
2026-01-01,Pandora,Sweden,Credit Card,googlepay,AUTH_FAILED,Non-actionable,19,30
2026-01-01,Pandora,Sweden,Credit Card,googlepay,FRAUD_RISK,Non-actionable,5,7
2026-01-01,Pandora,Sweden,Credit Card,googlepay,GENERIC_REJECTION,Non-actionable,2,5
2026-01-01,Pandora,Sweden,Credit Card,googlepay,INSUFFICIENT_FUNDS,Non-actionable,152,226
2026-01-01,Pandora,Sweden,Credit Card,googlepay,STATUS_MISMATCH,Actionable,6,6
2026-01-01,Pandora,Sweden,Credit Card,googlepay,unknown,unknown,2,7
2026-01-01,Pandora,Taiwan,Alternative Payment Method,balance,FRAUD_RISK,unknown,1,1
2026-01-01,Pandora,Taiwan,Alternative Payment Method,balance,unknown,unknown,10,93110
2026-01-01,Pandora,Taiwan,Alternative Payment Method,globalpayments_pxpay,INSUFFICIENT_FUNDS,unknown,292,1396
2026-01-01,Pandora,Taiwan,Alternative Payment Method,globalpayments_pxpay,REDIRECT_REQUIRED,unknown,3086,5141
2026-01-01,Pandora,Taiwan,Alternative Payment Method,globalpayments_pxpay,unknown,unknown,12,96
2026-01-01,Pandora,Taiwan,Alternative Payment Method,line_pay,AUTH_FAILED,unknown,389,1792
2026-01-01,Pandora,Taiwan,Alternative Payment Method,line_pay,FRAUD_RISK,unknown,40,214
2026-01-01,Pandora,Taiwan,Alternative Payment Method,line_pay,GENERIC_REJECTION,unknown,2328,5072
2026-01-01,Pandora,Taiwan,Alternative Payment Method,line_pay,INSUFFICIENT_FUNDS,unknown,4844,18067
2026-01-01,Pandora,Taiwan,Alternative Payment Method,line_pay,REDIRECT_REQUIRED,unknown,7173,13019
2026-01-01,Pandora,Taiwan,Alternative Payment Method,line_pay,unknown,unknown,94,1119
2026-01-01,Pandora,Taiwan,Alternative Payment Method,no_payment,unknown,unknown,0,525
2026-01-01,Pandora,Taiwan,Credit Card,cybersource_applepay,3DS_DROPPED,Non-actionable,56,57
2026-01-01,Pandora,Taiwan,Credit Card,cybersource_applepay,FRAUD_RISK,unknown,3,4
2026-01-01,Pandora,Taiwan,Credit Card,cybersource_applepay,GENERIC_REJECTION,Non-actionable,186,454
2026-01-01,Pandora,Taiwan,Credit Card,cybersource_applepay,INSUFFICIENT_FUNDS,Non-actionable,2337,5820
2026-01-01,Pandora,Taiwan,Credit Card,cybersource_applepay,REDIRECT_REQUIRED,unknown,27,27
2026-01-01,Pandora,Taiwan,Credit Card,cybersource_applepay,STATUS_MISMATCH,Actionable,9,9
2026-01-01,Pandora,Taiwan,Credit Card,cybersource_applepay,unknown,Non-actionable,194,740
2026-01-01,Pandora,Taiwan,Credit Card,cybersource_applepay,unknown,unknown,10,303
2026-01-01,Pandora,Taiwan,Credit Card,cybersource_creditcard,3DS_DROPPED,Non-actionable,14066,30246
2026-01-01,Pandora,Taiwan,Credit Card,cybersource_creditcard,AUTH_FAILED,Non-actionable,51,122
2026-01-01,Pandora,Taiwan,Credit Card,cybersource_creditcard,AUTH_FAILED,unknown,154,550
2026-01-01,Pandora,Taiwan,Credit Card,cybersource_creditcard,FRAUD_RISK,Non-actionable,15,63
2026-01-01,Pandora,Taiwan,Credit Card,cybersource_creditcard,FRAUD_RISK,unknown,3,5
2026-01-01,Pandora,Taiwan,Credit Card,cybersource_creditcard,GENERIC_REJECTION,Non-actionable,1067,2395
2026-01-01,Pandora,Taiwan,Credit Card,cybersource_creditcard,INSUFFICIENT_FUNDS,Non-actionable,17157,44477
2026-01-01,Pandora,Taiwan,Credit Card,cybersource_creditcard,REDIRECT_REQUIRED,unknown,4114,8240
2026-01-01,Pandora,Taiwan,Credit Card,cybersource_creditcard,STATUS_MISMATCH,Actionable,314,314
2026-01-01,Pandora,Taiwan,Credit Card,cybersource_creditcard,unknown,Non-actionable,12,15
2026-01-01,Pandora,Taiwan,Credit Card,cybersource_creditcard,unknown,unknown,279,2811
2026-01-01,Pandora,Turkey,Alternative Payment Method,balance,FRAUD_RISK,unknown,0,6
2026-01-01,Pandora,Turkey,Alternative Payment Method,craftgate_edenred,FRAUD_RISK,unknown,1,1
2026-01-01,Pandora,Turkey,Alternative Payment Method,craftgate_edenred,REDIRECT_REQUIRED,unknown,12779,16310
2026-01-01,Pandora,Turkey,Alternative Payment Method,iyzico_yemeksepetipay,FRAUD_RISK,unknown,1,1
2026-01-01,Pandora,Turkey,Alternative Payment Method,iyzico_yemeksepetipay,INSUFFICIENT_FUNDS,unknown,0,1
2026-01-01,Pandora,Turkey,Alternative Payment Method,iyzico_yemeksepetipay,REDIRECT_REQUIRED,unknown,18924,28713
2026-01-01,Pandora,Turkey,Alternative Payment Method,multinet_mealcard,GENERIC_REJECTION,unknown,8,13
2026-01-01,Pandora,Turkey,Alternative Payment Method,multinet_mealcard,INSUFFICIENT_FUNDS,unknown,1527,2180
2026-01-01,Pandora,Turkey,Alternative Payment Method,multinet_mealcard,REDIRECT_REQUIRED,unknown,2968,3678
2026-01-01,Pandora,Turkey,Alternative Payment Method,pluxee_mealcard,INSUFFICIENT_FUNDS,unknown,1925,2798
2026-01-01,Pandora,Turkey,Alternative Payment Method,pluxee_mealcard,REDIRECT_REQUIRED,unknown,2784,3697
2026-01-01,Pandora,Turkey,Credit Card,yemekpay_creditcard,<3DS Drop - no attempt FROM the customer - PSP>,unknown,141084,157478
2026-01-01,Pandora,Turkey,Credit Card,yemekpay_creditcard,FRAUD_RISK,unknown,20967,30223
2026-01-01,Pandora,Turkey,Credit Card,yemekpay_creditcard,GENERIC_REJECTION,unknown,39679,49024
2026-01-01,Pandora,Turkey,Credit Card,yemekpay_creditcard,INSUFFICIENT_FUNDS,unknown,135854,180443
2026-01-01,Pandora,Turkey,Credit Card,yemekpay_creditcard,REDIRECT_REQUIRED,unknown,21201,25695
2026-01-01,Pedidosya,Argentina,Alternative Payment Method,wallet,unknown,unknown,202,120472
2026-01-01,Pedidosya,Argentina,Credit Card,card,FRAUD_RISK,unknown,6473,8045
2026-01-01,Pedidosya,Argentina,Credit Card,card,GENERIC_REJECTION,unknown,7995,10571
2026-01-01,Pedidosya,Argentina,Credit Card,card,INSUFFICIENT_FUNDS,unknown,198945,283885
2026-01-01,Pedidosya,Argentina,Credit Card,card,unknown,unknown,4454,9705594
2026-01-01,Pedidosya,Bolivia,Alternative Payment Method,dlocal_wallet,unknown,unknown,16890,540397
2026-01-01,Pedidosya,Bolivia,Alternative Payment Method,wallet,unknown,unknown,28,9363
2026-01-01,Pedidosya,Bolivia,Alternative Payment Method,wallet_tigo_money,unknown,unknown,14,510
2026-01-01,Pedidosya,Bolivia,Credit Card,card,FRAUD_RISK,Non-actionable,18,32
2026-01-01,Pedidosya,Bolivia,Credit Card,card,GENERIC_REJECTION,Non-actionable,248,1630
2026-01-01,Pedidosya,Bolivia,Credit Card,card,INSUFFICIENT_FUNDS,Non-actionable,1190,7405
2026-01-01,Pedidosya,Bolivia,Credit Card,card,STATUS_MISMATCH,Actionable,11,11
2026-01-01,Pedidosya,Bolivia,Credit Card,card,unknown,unknown,50,333
2026-01-01,Pedidosya,Chile,Alternative Payment Method,mach_pay,unknown,unknown,9703,183441
2026-01-01,Pedidosya,Chile,Alternative Payment Method,wallet,unknown,unknown,24,1555
2026-01-01,Pedidosya,Chile,Credit Card,card,AUTH_FAILED,Non-actionable,1,1
2026-01-01,Pedidosya,Chile,Credit Card,card,FRAUD_RISK,Non-actionable,29,31
2026-01-01,Pedidosya,Chile,Credit Card,card,FRAUD_RISK,unknown,6270,7145
2026-01-01,Pedidosya,Chile,Credit Card,card,GENERIC_REJECTION,Non-actionable,865,1426
2026-01-01,Pedidosya,Chile,Credit Card,card,GENERIC_REJECTION,unknown,757,1097
2026-01-01,Pedidosya,Chile,Credit Card,card,INSUFFICIENT_FUNDS,Non-actionable,30960,36337
2026-01-01,Pedidosya,Chile,Credit Card,card,INSUFFICIENT_FUNDS,unknown,49339,59472
2026-01-01,Pedidosya,Chile,Credit Card,card,STATUS_MISMATCH,Actionable,68,68
2026-01-01,Pedidosya,Chile,Credit Card,card,unknown,unknown,2463,1443737
2026-01-01,Pedidosya,Costa Rica,Alternative Payment Method,wallet,unknown,unknown,4,1081
2026-01-01,Pedidosya,Costa Rica,Credit Card,card,AUTH_FAILED,Non-actionable,6,14
2026-01-01,Pedidosya,Costa Rica,Credit Card,card,FRAUD_RISK,Non-actionable,38,42
2026-01-01,Pedidosya,Costa Rica,Credit Card,card,GENERIC_REJECTION,Non-actionable,115,184
2026-01-01,Pedidosya,Costa Rica,Credit Card,card,INSUFFICIENT_FUNDS,Non-actionable,3857,5913
2026-01-01,Pedidosya,Costa Rica,Credit Card,card,INSUFFICIENT_FUNDS,unknown,5,8
2026-01-01,Pedidosya,Costa Rica,Credit Card,card,STATUS_MISMATCH,Actionable,12,12
2026-01-01,Pedidosya,Costa Rica,Credit Card,card,unknown,unknown,144,638
2026-01-01,Pedidosya,Dominican Republic,Alternative Payment Method,wallet,unknown,unknown,28,9506
2026-01-01,Pedidosya,Dominican Republic,Credit Card,card,AUTH_FAILED,Non-actionable,1,1
2026-01-01,Pedidosya,Dominican Republic,Credit Card,card,FRAUD_RISK,Non-actionable,75,88
2026-01-01,Pedidosya,Dominican Republic,Credit Card,card,FRAUD_RISK,unknown,6,11
2026-01-01,Pedidosya,Dominican Republic,Credit Card,card,GENERIC_REJECTION,Non-actionable,593,748
2026-01-01,Pedidosya,Dominican Republic,Credit Card,card,INSUFFICIENT_FUNDS,Non-actionable,55008,68112
2026-01-01,Pedidosya,Dominican Republic,Credit Card,card,INSUFFICIENT_FUNDS,unknown,27,35
2026-01-01,Pedidosya,Dominican Republic,Credit Card,card,STATUS_MISMATCH,Actionable,91,91
2026-01-01,Pedidosya,Dominican Republic,Credit Card,card,unknown,unknown,1174,4230
2026-01-01,Pedidosya,Ecuador,Alternative Payment Method,wallet,unknown,unknown,6,7382
2026-01-01,Pedidosya,Ecuador,Credit Card,card,FRAUD_RISK,Non-actionable,29,32
2026-01-01,Pedidosya,Ecuador,Credit Card,card,FRAUD_RISK,unknown,643,854
2026-01-01,Pedidosya,Ecuador,Credit Card,card,GENERIC_REJECTION,Non-actionable,572,867
2026-01-01,Pedidosya,Ecuador,Credit Card,card,GENERIC_REJECTION,unknown,395,554
2026-01-01,Pedidosya,Ecuador,Credit Card,card,INSUFFICIENT_FUNDS,Non-actionable,15373,22468
2026-01-01,Pedidosya,Ecuador,Credit Card,card,INSUFFICIENT_FUNDS,unknown,2802,4210
2026-01-01,Pedidosya,Ecuador,Credit Card,card,STATUS_MISMATCH,Actionable,27,27
2026-01-01,Pedidosya,Ecuador,Credit Card,card,unknown,unknown,630,183686
2026-01-01,Pedidosya,El Salvador,Alternative Payment Method,wallet_tigo_money,unknown,unknown,11,47
2026-01-01,Pedidosya,El Salvador,Credit Card,card,AUTH_FAILED,Non-actionable,1,1
2026-01-01,Pedidosya,El Salvador,Credit Card,card,FRAUD_RISK,Non-actionable,2,2
2026-01-01,Pedidosya,El Salvador,Credit Card,card,FRAUD_RISK,unknown,4,5
2026-01-01,Pedidosya,El Salvador,Credit Card,card,GENERIC_REJECTION,Non-actionable,321,568
2026-01-01,Pedidosya,El Salvador,Credit Card,card,GENERIC_REJECTION,unknown,1,1
2026-01-01,Pedidosya,El Salvador,Credit Card,card,INSUFFICIENT_FUNDS,Non-actionable,15559,23526
2026-01-01,Pedidosya,El Salvador,Credit Card,card,INSUFFICIENT_FUNDS,unknown,217,289
2026-01-01,Pedidosya,El Salvador,Credit Card,card,STATUS_MISMATCH,Actionable,17,17
2026-01-01,Pedidosya,El Salvador,Credit Card,card,unknown,unknown,266,6619
2026-01-01,Pedidosya,Guatemala,Alternative Payment Method,wallet,unknown,unknown,39,3023
2026-01-01,Pedidosya,Guatemala,Credit Card,card,AUTH_FAILED,Non-actionable,3,3
2026-01-01,Pedidosya,Guatemala,Credit Card,card,FRAUD_RISK,Non-actionable,80,119
2026-01-01,Pedidosya,Guatemala,Credit Card,card,FRAUD_RISK,unknown,7,8
2026-01-01,Pedidosya,Guatemala,Credit Card,card,GENERIC_REJECTION,Non-actionable,158,215
2026-01-01,Pedidosya,Guatemala,Credit Card,card,GENERIC_REJECTION,unknown,1,4
2026-01-01,Pedidosya,Guatemala,Credit Card,card,INSUFFICIENT_FUNDS,Non-actionable,15086,20642
2026-01-01,Pedidosya,Guatemala,Credit Card,card,INSUFFICIENT_FUNDS,unknown,26,50
2026-01-01,Pedidosya,Guatemala,Credit Card,card,STATUS_MISMATCH,Actionable,96,96
2026-01-01,Pedidosya,Guatemala,Credit Card,card,unknown,unknown,458,5858
2026-01-01,Pedidosya,Honduras,Alternative Payment Method,wallet,unknown,unknown,9,2388
2026-01-01,Pedidosya,Honduras,Alternative Payment Method,wallet_tigo_money,unknown,unknown,125,467
2026-01-01,Pedidosya,Honduras,Credit Card,card,AUTH_FAILED,Non-actionable,1,1
2026-01-01,Pedidosya,Honduras,Credit Card,card,FRAUD_RISK,Non-actionable,69,96
2026-01-01,Pedidosya,Honduras,Credit Card,card,FRAUD_RISK,unknown,7,15
2026-01-01,Pedidosya,Honduras,Credit Card,card,GENERIC_REJECTION,Non-actionable,143,262
2026-01-01,Pedidosya,Honduras,Credit Card,card,GENERIC_REJECTION,unknown,4,9
2026-01-01,Pedidosya,Honduras,Credit Card,card,INSUFFICIENT_FUNDS,Non-actionable,13493,20669
2026-01-01,Pedidosya,Honduras,Credit Card,card,INSUFFICIENT_FUNDS,unknown,233,350
2026-01-01,Pedidosya,Honduras,Credit Card,card,STATUS_MISMATCH,Actionable,14,14
2026-01-01,Pedidosya,Honduras,Credit Card,card,unknown,unknown,331,12756
2026-01-01,Pedidosya,Nicaragua,Credit Card,card,FRAUD_RISK,Non-actionable,3,5
2026-01-01,Pedidosya,Nicaragua,Credit Card,card,GENERIC_REJECTION,Non-actionable,150,231
2026-01-01,Pedidosya,Nicaragua,Credit Card,card,INSUFFICIENT_FUNDS,Non-actionable,5774,11309
2026-01-01,Pedidosya,Nicaragua,Credit Card,card,STATUS_MISMATCH,Actionable,8,8
2026-01-01,Pedidosya,Nicaragua,Credit Card,card,unknown,unknown,156,907
2026-01-01,Pedidosya,Panama,Alternative Payment Method,wallet,unknown,unknown,8,4480
2026-01-01,Pedidosya,Panama,Credit Card,card,FRAUD_RISK,Non-actionable,96,260
2026-01-01,Pedidosya,Panama,Credit Card,card,FRAUD_RISK,unknown,1,3
2026-01-01,Pedidosya,Panama,Credit Card,card,GENERIC_REJECTION,Non-actionable,110,366
2026-01-01,Pedidosya,Panama,Credit Card,card,GENERIC_REJECTION,unknown,1,1
2026-01-01,Pedidosya,Panama,Credit Card,card,INSUFFICIENT_FUNDS,Non-actionable,10401,18418
2026-01-01,Pedidosya,Panama,Credit Card,card,INSUFFICIENT_FUNDS,unknown,28,115
2026-01-01,Pedidosya,Panama,Credit Card,card,STATUS_MISMATCH,Actionable,63,63
2026-01-01,Pedidosya,Panama,Credit Card,card,unknown,unknown,184,9192
2026-01-01,Pedidosya,Paraguay,Alternative Payment Method,wallet,unknown,unknown,41,675
2026-01-01,Pedidosya,Paraguay,Alternative Payment Method,wallet_tigo_money,unknown,unknown,123,2345
2026-01-01,Pedidosya,Paraguay,Credit Card,card,GENERIC_REJECTION,unknown,817,1759
2026-01-01,Pedidosya,Paraguay,Credit Card,card,INSUFFICIENT_FUNDS,unknown,11719,19611
2026-01-01,Pedidosya,Paraguay,Credit Card,card,unknown,unknown,402,601084
2026-01-01,Pedidosya,Peru,Alternative Payment Method,dlocal_wallet,unknown,unknown,52026,539660
2026-01-01,Pedidosya,Peru,Alternative Payment Method,wallet,unknown,unknown,28,8940
2026-01-01,Pedidosya,Peru,Credit Card,card,FRAUD_RISK,Non-actionable,4,6
2026-01-01,Pedidosya,Peru,Credit Card,card,FRAUD_RISK,unknown,1839,3612
2026-01-01,Pedidosya,Peru,Credit Card,card,GENERIC_REJECTION,Non-actionable,1537,3480
2026-01-01,Pedidosya,Peru,Credit Card,card,GENERIC_REJECTION,unknown,595,1129
2026-01-01,Pedidosya,Peru,Credit Card,card,INSUFFICIENT_FUNDS,Non-actionable,13141,20577
2026-01-01,Pedidosya,Peru,Credit Card,card,INSUFFICIENT_FUNDS,unknown,5244,9504
2026-01-01,Pedidosya,Peru,Credit Card,card,STATUS_MISMATCH,Actionable,79,79
2026-01-01,Pedidosya,Peru,Credit Card,card,unknown,unknown,1454,787724
2026-01-01,Pedidosya,Uruguay,Credit Card,card,FRAUD_RISK,unknown,1124,1462
2026-01-01,Pedidosya,Uruguay,Credit Card,card,GENERIC_REJECTION,unknown,344,536
2026-01-01,Pedidosya,Uruguay,Credit Card,card,INSUFFICIENT_FUNDS,unknown,11844,17556
2026-01-01,Pedidosya,Uruguay,Credit Card,card,unknown,unknown,364,1316922
2026-01-01,Pedidosya,Venezuela,Alternative Payment Method,debito_inmediato,unknown,unknown,6904,6976
2026-01-01,Pedidosya,Venezuela,Alternative Payment Method,national_card,unknown,unknown,3152,3207
2026-01-01,Pedidosya,Venezuela,Alternative Payment Method,pago_movil_online,unknown,unknown,34458,169654
2026-01-01,Pedidosya,Venezuela,Alternative Payment Method,wallet,unknown,unknown,0,373
2026-01-01,Pedidosya,Venezuela,Credit Card,card,FRAUD_RISK,Non-actionable,1,1
2026-01-01,Pedidosya,Venezuela,Credit Card,card,GENERIC_REJECTION,Non-actionable,64,81
2026-01-01,Pedidosya,Venezuela,Credit Card,card,INSUFFICIENT_FUNDS,Non-actionable,542,748
2026-01-01,Pedidosya,Venezuela,Credit Card,card,unknown,unknown,23,37
2026-01-01,Talabat,Bahrain,Alternative Payment Method,bahrain benefit,unknown,unknown,9073,125604
2026-01-01,Talabat,Bahrain,Alternative Payment Method,benefit pay,unknown,unknown,9258,219589
2026-01-01,Talabat,Bahrain,Alternative Payment Method,talabat pay,unknown,unknown,6031,67897
2026-01-01,Talabat,Bahrain,Credit Card,apple pay,AUTH_FAILED,Non-actionable,21,50
2026-01-01,Talabat,Bahrain,Credit Card,apple pay,FRAUD_RISK,Non-actionable,46,141
2026-01-01,Talabat,Bahrain,Credit Card,apple pay,GENERIC_REJECTION,Non-actionable,649,1458
2026-01-01,Talabat,Bahrain,Credit Card,apple pay,GENERIC_REJECTION,unknown,9,19
2026-01-01,Talabat,Bahrain,Credit Card,apple pay,INSUFFICIENT_FUNDS,Non-actionable,6806,13755
2026-01-01,Talabat,Bahrain,Credit Card,apple pay,INSUFFICIENT_FUNDS,unknown,31,41
2026-01-01,Talabat,Bahrain,Credit Card,apple pay,STATUS_MISMATCH,Actionable,83,83
2026-01-01,Talabat,Bahrain,Credit Card,apple pay,unknown,unknown,287,2323
2026-01-01,Talabat,Bahrain,Credit Card,credit card,3DS_DROPPED,Non-actionable,1612,2471
2026-01-01,Talabat,Bahrain,Credit Card,credit card,AUTH_FAILED,Non-actionable,490,863
2026-01-01,Talabat,Bahrain,Credit Card,credit card,FRAUD_RISK,Non-actionable,212,593
2026-01-01,Talabat,Bahrain,Credit Card,credit card,GENERIC_REJECTION,Non-actionable,663,1833
2026-01-01,Talabat,Bahrain,Credit Card,credit card,INSUFFICIENT_FUNDS,Non-actionable,5885,12957
2026-01-01,Talabat,Bahrain,Credit Card,credit card,STATUS_MISMATCH,Actionable,43,43
2026-01-01,Talabat,Bahrain,Credit Card,credit card,unknown,unknown,230,730
2026-01-01,Talabat,Egypt,Alternative Payment Method,bnpl,unknown,unknown,192,26671
2026-01-01,Talabat,Egypt,Alternative Payment Method,talabat pay,3DS_DROPPED,Non-actionable,2083,3592
2026-01-01,Talabat,Egypt,Alternative Payment Method,talabat pay,AUTH_FAILED,Non-actionable,530,983
2026-01-01,Talabat,Egypt,Alternative Payment Method,talabat pay,FRAUD_RISK,Non-actionable,646,1262
2026-01-01,Talabat,Egypt,Alternative Payment Method,talabat pay,GENERIC_REJECTION,Non-actionable,966,1879
2026-01-01,Talabat,Egypt,Alternative Payment Method,talabat pay,INSUFFICIENT_FUNDS,Non-actionable,7123,12469
2026-01-01,Talabat,Egypt,Alternative Payment Method,talabat pay,STATUS_MISMATCH,Actionable,89,89
2026-01-01,Talabat,Egypt,Alternative Payment Method,talabat pay,unknown,unknown,289,115856
2026-01-01,Talabat,Egypt,Alternative Payment Method,unknown,unknown,unknown,19,20
2026-01-01,Talabat,Egypt,Credit Card,apple pay,AUTH_FAILED,Non-actionable,33,52
2026-01-01,Talabat,Egypt,Credit Card,apple pay,FRAUD_RISK,Non-actionable,513,1264
2026-01-01,Talabat,Egypt,Credit Card,apple pay,FRAUD_RISK,unknown,1,2
2026-01-01,Talabat,Egypt,Credit Card,apple pay,GENERIC_REJECTION,Non-actionable,3194,8712
2026-01-01,Talabat,Egypt,Credit Card,apple pay,GENERIC_REJECTION,unknown,28,72
2026-01-01,Talabat,Egypt,Credit Card,apple pay,INSUFFICIENT_FUNDS,Non-actionable,22240,48596
2026-01-01,Talabat,Egypt,Credit Card,apple pay,INSUFFICIENT_FUNDS,unknown,133,239
